idx,question,context,true_label,baseline_sim,trained_sim,improvement
75,Do we need imaging to diagnose appendicitis in children?,"Clinical assessment is the key to diagnose appendicitis. Nevertheless, in girls older than 10 years, selected use of imaging should be implemented to avoid unnecessary appendectomies. Imaging of choice in equivocal cases should be ultrasonography.",1,0.793352484703064,0.8077561298956515,0.014403645192587522
76,The association of puberty and young adolescent alcohol use: do parents have a moderating role?,"Puberty and family factors were strong predictors of adolescent alcohol use, but family factors did not account for variation in the association of pubertal stage and alcohol use.",1,0.8067442178726196,0.6630964231465348,-0.1436477947260848
77,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,"Uterus-specific synthetic Prostaglandin analogues (gemeprost, sulproston etc.) have been widely employed for termination of pregnancy in the second trimester. Since paracervical anaesthesia may be useful during this procedure, we investigated in this prospective randomised study its impact on the clinical course of abortion and pain especially in the late first and second stage of labour.",1,0.8423957228660583,0.7118535009290916,-0.13054222193696674
78,Does histologic chorioamnionitis correspond to clinical chorioamnionitis?,"Diabetes mellitus (DM) is undiagnosed in approximately half of the patients actually suffering from the disease. In addition, the prevalence of DM is more than twice as high as in patients with periodontitis when compared to periodontally healthy subjects. Thus, a high number of patients with periodontitis may have undiagnosed DM. The purpose of the present study was to evaluate whether blood oozing from a gingival crevice during routine periodontal examination can be used for determining glucose levels.",0,0.6999537944793701,0.44564838285475705,-0.25430541162461306
79,Is the histidine triad nucleotide-binding protein 1 (HINT1) gene a candidate for schizophrenia?,Randomized clinical trial with three parallel groups.,0,0.7676188945770264,0.6528741180870247,-0.1147447764900017
80,Post-tonsillectomy late haemorrhage: is it a preferably night-time event?,"Out of the 784 patients who meet the inclusion criteria, risk of transfusion was associated with poorer performance status, as measured by the America Association of Anestesiology (ASA) score III/IV (OR: 3·3, P < 0·001) and lower preoperative Hb level (OR 3·8 for each g/dl below 13 g/dl; P < 0·001). According to the Hb level, the estimated probability of transfusion was 0·03 (range: 0·03-0·64) for ASA I/II patients and 0·10 (range: 0·10-0·84) for ASA III/IV.",0,0.7268251776695251,0.7549464091706783,0.0281212315011532
81,Does pediatric housestaff experience influence tests ordered for infants in the neonatal intensive care unit?,To assess the relationship between the experience of pediatric housestaff and tests ordered on infants in the neonatal intensive care unit (ICU).,1,0.8421797156333923,0.8692017572478512,0.02702204161445887
82,Can surgeon familiarization with current evidence lead to a change in practice?,"Overall, individuals with OSA had increased VO2max when compared to the normalized US Air Force data (p<.001). Patients with an apnea-hypopnea index of greater than 20 demonstrated a decreased VO2max as compared to normalized values (p<.001). No differences in VO2max were observed after either medical or surgical therapy for OSA.",0,0.6797087788581848,0.5544918553455425,-0.12521692351264235
83,Does ambulatory process of care predict health-related quality of life outcomes for patients with chronic disease?,The use of instrumental variables allowed us to demonstrate a significant relationship between better ambulatory process of care and better health-related quality of life. This finding underscores the importance of efforts to improve the process of care.,1,0.879767656326294,0.7422952599507633,-0.13747239637553066
84,Clinical identifiers for early-stage primary/idiopathic adhesive capsulitis: are we seeing the real picture?,"The final cytologic interpretation was a glandular cell abnormality (≥AGC) in 107 samples (0.13%); 39 of these (36.4%) were flagged as R on RPS. Twenty-four patients (33.8%) out of 71 who had histologic follow-up were found to harbor a high-grade squamous intraepithelial lesion or carcinoma; 13 of those 24 Pap smears (54.2%) had been flagged as R on RPS. Notably, 11 AGC cases were picked up by RPS only and not by FS and represented false-negative cases; 2 of these showed endometrial adenocarcinoma on histologic follow-up.",0,0.7217891216278076,0.7139017958559617,-0.007887325771845921
85,High cumulative insulin exposure: a risk factor of atherosclerosis in type 1 diabetes?,The rat model was made by 5-hour restraint water-immersion stress and two intraperitoneal injections of cerulein (40 micrograms/kg) at hourly interval. BQ123 (3 or 6 mg/kg) was administered intravenously 30 minutes before and 2 hours after the first cerulein injection.,0,0.7343658208847046,0.5496727385929547,-0.18469308229174985
86,Is non-invasive diagnosis of esophageal varices in patients with compensated hepatic cirrhosis possible by duplex Doppler ultrasonography?,Esophageal varices are present in 30% to 40% of patients in compensated cirrhosis (Child-Pugh class A) and in 60% to 85% of patients in decompensated cirrhosis (Child-Pugh classes B and C). It is important to identify patients with compensated cirrhosis at risk for esophageal varix development. We evaluated the accuracy of a duplex Doppler ultrasonographic index for predicting the presence or absence of esophageal varices in patients with compensated hepatic cirrhosis (Child-Pugh class A) by using endoscopy as the reference standard.,1,0.7660216689109802,0.7959800680972806,0.02995839918630039
87,Can emergency physicians accurately and reliably assess acute vertigo in the emergency department?,"In the hands of EPs, STANDING showed a good inter-observer agreement and accuracy validated against the local standard of care.",1,0.8021694421768188,0.6410484660713773,-0.16112097610544152
88,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,"The present study aims to compare strength, healing, and operation time of experimental intestinal anastomoses performed by polyglactin 910 (Vicryl; Ethicon, Edinburgh, United Kingdom) sutures with ethyl-2-cyanoacrylate glue (Pattex; Henkel, Dusseldorf, Germany).",1,0.7831448912620544,0.8088864071993173,0.025741515937262816
89,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,"One hundred sixty-two patients, the control group for this study, were evaluated at Henry Ford Hospital during the year prior to the opening of the MDBCC. These patients, who were referred in the traditional sequential consultation manner, were compared with the first 177 patients seen during the first year of the clinic's operation. Retrospective chart reviews were conducted to assess treatment timeliness, and anonymous questionnaires were used to assess patient satisfaction.",0,0.7482029795646667,0.6779102529015459,-0.07029272666312081
